        Type         |        Subtype        |   Base   |   Size   |  CRC32   |   Name 
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000061A | 68E859B3 | ------ 65986603-43BC-4ABF-94D8-5A58847381A6 | SiliconPolicyDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 57744D80 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000005A4 | 134C847E | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | 3F8CA8A6 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000011CA | CD955753 | ------ C034A2CB-1190-4638-9DDF-6F297824741E | TestPointStubDxe
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001164 | 47757C48 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | AED97193 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000008FA | 9ECFE74F | ------ 1323C7F8-DAD5-4126-A54B-7A05FBF41515 | SmmAccess
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000008A4 | E3CE6A54 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000018 | 43015B38 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000046AE | 2966E86A | ------ 987555D6-595D-4CFA-B895-59B89368BD4D | IntelVTdDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 79E02601 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00004644 | 76809DB5 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001C | 087A6FD7 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000ABE | 1B942CBA | ------ BCAD34A1-DEB7-4FFC-90D8-B0643BD8271A | AmtMacPassThrough
 Section             | DXE dependency        |   N/A    | 0000004C | DB312EDF | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000A24 | 25C8EB30 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000028 | 3960AD1A | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000DB1E | 9354A16E | ------ D77C900D-A1C7-41C5-B989-0C3D37FCA432 | AmtWrapperDxe
 Section             | DXE dependency        |   N/A    | 00000094 | AD6FDA1A | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 0000DA44 | 860978DB | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | DAF425B0 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000090A | 3ED9C4CB | ------ E72527CF-505B-4B50-99CD-A32467FA4AA4 | AsfTable
 Section             | DXE dependency        |   N/A    | 00000028 | 16EC517C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000008A4 | 8D343D0B | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000016 | 69D1738F | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000039F2 | 60903A40 | ------ 290EA249-6E88-423C-B0DA-75CDDE7920CC | AmtPetAlertDxe
 Section             | DXE dependency        |   N/A    | 00000082 | 4D75E109 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00003924 | 0DBB44C6 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000022 | 45F54535 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000070E | EB0667D5 | ------ 76CBE15D-3C00-4597-8F13-621D77E879E1 | AmtSaveMebxConfig
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000684 | FD00EE54 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000028 | E1FD04AF | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000D3BA | AC582536 | ------ FB62F7F0-5433-11E4-B810-402CF41D8A90 | SecureEraseDxe
 Section             | DXE dependency        |   N/A    | 0000004C | F2F9E73D | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 0000D324 | A617CC76 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000022 | EAF4A060 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001E16 | 8CF0EE54 | ------ FB062BBC-F19D-4CF4-81FD-FAE535D44A53 | WifiProfileSync
 Section             | DXE dependency        |   N/A    | 00000028 | 1DF9F340 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001DA4 | C1FC95DE | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000024 | DB58BE6B | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 001199AE | CD0AFB47 | ------ 0EAB05C1-766A-4805-A039-3081DE0210C7 | FmpDxe
 Section             | DXE dependency        |   N/A    | 00000070 | F221C088 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00119904 | 4AE85467 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000012 | 8418C9A1 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001EFE | EA38509C | ------ 1F28B56E-D26A-48FD-9FAC-9E18A2C5BBDB | CnvUefiVariables
 Section             | DXE dependency        |   N/A    | 0000004C | A6318D75 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001E64 | A990A074 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | 3534500B | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001296 | A563B1C8 | ------ 4B63A5D4-CB08-47CD-AFD9-BEA33A30F313 | CrashLogDxe
 Section             | DXE dependency        |   N/A    | 00000070 | 2794228A | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000011E4 | C230145E | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001C | 4AF278F9 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000C2E | 49AC276C | ------ 121D5264-990F-4716-8061-C2144A7D4D0D | DxeDgOpregionInit
 Section             | DXE dependency        |   N/A    | 0000003A | 0C834DC2 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000BA4 | 71CFEF61 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000028 | E251C0AD | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001636 | 06EAB8E3 | ------ 918ABA30-3D8D-4BB5-B849-45CC4FC7DE7C | Dptf
 Section             | DXE dependency        |   N/A    | 0000003A | CCBCD945 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000015C4 | 5AA14C8C | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000000E | 707E958C | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000081A6 | 66F52619 | ------ 60740CF3-D428-4500-80E6-04A5798241ED | HstiIhvDxe
 Section             | DXE dependency        |   N/A    | 0000005E | BD2EE2F4 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00008104 | 9EE1C67E | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001A | 96A43EA2 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000E2A | 4DF7A83F | ------ C642C14C-0E9C-4AEF-94A5-A213BAA35DE0 | HstiResultDxe
 Section             | DXE dependency        |   N/A    | 0000005E | D45E2DCC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000D84 | 151BA3DB | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | D0192876 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000239E | 19B55104 | ------ D38FC876-0B17-4D95-A7F8-A022ECA1CA42 | MeExtMeasurement
 Section             | DXE dependency        |   N/A    | 0000004C | 0C780D0D | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00002304 | 5039A439 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | F0F623E8 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000ED6 | A5C95B69 | ------ 83EC90A9-D791-4613-9C57-68C3DE923C3B | MeSmbiosUpdateConfig
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000E44 | A2B1CB6E | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002E | CBC70AA5 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000007C2 | 1FA35260 | ------ CD31F8A8-28A6-4E49-8B3E-4142BD006C41 | MeUlvCheckDxe
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000764 | 111708F0 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | 0FD918F7 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000F0E | 3B9873EE | ------ 56966690-24E8-4DFA-BEA8-BFCD83DA44B8 | MultiPdtDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 1DF9F340 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000EA4 | 19729B4E | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001C | 454086AB | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000018DE | 359A28B6 | ------ 17A269DE-7C35-4132-9EA0-A3EB5AB87F1E | PowerLostNotifyDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 80F1E4F9 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001864 | A497D060 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002A | 883F1186 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000380E | B5AF9590 | ------ 7537E889-FC63-42D2-B400-F7646C45CEE3 | CastroCovePmicNvm
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00003784 | 3E1C1B76 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000028 | 195470F1 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000EC92 | C309790F | ------ 24848D1D-A637-45DD-974F-BEBA0340FF96 | RemotePlatformErase
 Section             | DXE dependency        |   N/A    | 0000003A | 739AE36D | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 0000EC04 | 9DAEEC48 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002C | 06A28CB6 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000EEE | 688B4FF5 | ------ A7732DA8-11AA-4366-9715-CD92CFB7D362 | SataController
 Section             | PE32 image            |   N/A    | 00000EA4 | 63A2BDA7 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000022 | AD4BBE6E | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000F2E | D8F207CF | ------ 579A7D1F-C166-4D0D-ADDB-B20B8B768B72 | TmeInitDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 1E31DEFB | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000EC4 | C6804C7F | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001A | C2B8FE6F | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001016 | 2BC136F8 | ------ 5DFAE03E-9C19-4996-85BF-65297BD4137F | PlatformVTdSampleDxe
 Section             | DXE dependency        |   N/A    | 0000003A | 0ECB5C7F | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000F84 | B3A691DB | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002E | AD158F46 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000070A | 2CC50A7D | ------ CE366D33-B057-4C03-8561-CAF17738B66F | WdtAppDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 9CE4DB89 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000006A4 | FD604617 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000018 | 53C50763 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000459A | 150296B4 | ------ D4FF05AA-3C7D-4B8A-A1EE-AA5EFA0B1742 | TrustedDeviceSetup
 Section             | DXE dependency        |   N/A    | 00000082 | ACA75543 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000044C4 | 8A23858B | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002A | 5F85CD34 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000A02E | DFF7A350 | ------ 3022E512-B94A-4F12-806D-7EF1177899D8 | PciHotPlug
 Section             | DXE dependency        |   N/A    | 00000028 | 96C0B14F | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00009FC4 | 2BA4CA70 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001A | 407AC2EB | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000BFE | 416340AD | ------ 3F7753EF-D36F-45CC-8A1A-2EAAFF1038B6 | PciPlatform
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000BA4 | E6455958 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001C | 059720CC | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000008FE | 79825299 | ------ E0ECBEC9-B193-4351-A488-36A655F22F9F | SaveMemoryConfig
 Section             | DXE dependency        |   N/A    | 0000004C | A8FD4060 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000864 | E5449E8A | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | F1FF8B89 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00002A4A | 90B59895 | ------ A4F2909C-5E2A-438A-91BA-272B0923049A | PlatformSetup
 Section             | DXE dependency        |   N/A    | 0000005E | 755D0E48 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000029A4 | ADA37E57 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | 80B0C1F6 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000D782 | 4D724D54 | ------ C5046EFD-7BC3-4206-987C-32DA45026E6D | PlatformInitAdvancedDxe
 Section             | DXE dependency        |   N/A    | 00000082 | 441C73D3 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 0000D6A4 | FDA036A8 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000034 | C898E7C4 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00003EC2 | D6DAE2B1 | ------ 490D0119-4448-440D-8F5C-F58FB53EE057 | PolicyInitAdvancedDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 80F1E4F9 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00003E44 | 8AA1F498 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000030 | E5F5683B | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00003732 | B8E53536 | ------ E6A7A1CE-5881-4B49-80BE-69C91811685C | Setup
 Section             | DXE dependency        |   N/A    | 000000B8 | 0BEAAE4E | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00003644 | 93E9D1E6 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000010 | C755844E | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000D32 | A57BE293 | ------ 20E687BE-B09B-4DA1-BCFE-E804B3B97CE4 | CsmeHealthDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 77D12945 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000CC4 | 82BE6512 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | 3FFF7DB3 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000AA2 | B8BAF91C | ------ 6A79EBF1-BBB6-42A7-BDA1-5EACF52F2480 | MotherBoardHealthDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 87DC701D | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000A24 | D761866E | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002E | E08B3A5D | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000D0E | 994CBBFB | ------ 4A64C620-1CEF-40A0-BE1C-EED6B20ECCE9 | MrcHealthDataInit
 Section             | DXE dependency        |   N/A    | 0000003A | E293658C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000C84 | 698BA6D8 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000028 | 4818540F | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000B52 | 7335ACF5 | ------ ACD88BB8-D466-4B8A-8DA5-EC6407A83B28 | NvmeHealthDxe
 Section             | DXE dependency        |   N/A    | 00000028 | 87DC701D | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000AE4 | CF43DCC0 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | F8BBAC7B | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001422 | C2DDC33D | ------ 9F83F5ED-F407-4BD3-9B16-DC27A7016BBD | PlatformFirmwareVersionDxe
 Section             | DXE dependency        |   N/A    | 0000003A | 2BDFE14F | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001384 | 642AB7E5 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000003A | 757FE852 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000019C2 | 99328637 | ------ 0CEFD645-588E-4ED7-9943-054808CD7572 | SiFirmwareVersionDxe
 Section             | DXE dependency        |   N/A    | 00000028 | E638EDE3 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001944 | B13D9A00 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002E | A865A222 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000012DA | CAB269F0 | ------ 812BA1E0-6A75-4AE5-AD37-63D030974501 | VtioDxe
 Section             | DXE dependency        |   N/A    | 0000003A | 7E9CDA7A | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001264 | F52BA047 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000014 | F9437E30 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000566 | 0B7AD15A | ------ 890A3508-E816-41CF-B7E6-ED28E5BB5C28 | AmtCompatiblity
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000504 | 24CA0BAE | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000024 | A4013A47 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000062E | F500D984 | ------ 5507247A-846B-4F22-B55F-72B4049435EF | AmtLockKbd
 Section             | DXE dependency        |   N/A    | 00000028 | 16EC517C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000005C4 | 4D0D6B70 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001A | F922F347 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000BDA | D75F559D | ------ 908C3852-B61B-4F26-AB66-F74F97E7DC1C | AmtBypass
 Section             | DXE dependency        |   N/A    | 00000016 | 62D1EB6B | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000B84 | 0D581B69 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000018 | 80C8A286 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000D4E | 0E8CAD60 | ------ 538997F7-4B2E-4E6F-8AF1-0E8CF1AA9C69 | PlatformWrapperDxe
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000CE4 | 912612AE | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000002A | 762DF0B4 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000170A | 2A1A7ECD | ------ 3DFE2E72-9F6D-4350-BA4F-20333B52B876 | AmiSyncSetupData
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 000016A4 | 1EB98FDB | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000026 | 9E4F06CA | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000006A6 | 7EF4A44E | ------ 3F7753EF-D36F-45CC-8A1A-2EAAFF1038B7 | BootMediaInfo
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000624 | 1C4D49BD | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000020 | 53C2EE4D | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0000A08A | B0F13269 | ------ AFF347CA-AEA4-4447-968A-E6FE751C24C6 | AmiAfuProtocol
 Section             | DXE dependency        |   N/A    | 0000003A | 710E858C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 0000A004 | 98C9F8C6 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000022 | A02EBEEA | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00002B5A | 9DA9DF1C | ------ 8AAFF1F7-D011-4AE5-8324-DFA470F75D33 | AsfDxe
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00002AE4 | 3DBF6246 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000012 | 2E4CAC2C | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00000CFA | 1B10A129 | ------ 0639408B-19A6-4B5D-BAFB-12A2F5114032 | Acoustic
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00000CA4 | 38BAC96D | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000016 | 4E1D82D0 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00006D2A | 41772F29 | ------ 739D1A2B-FBA1-404A-8784-25CFA57BEACD | HddAcousticDynamicSetup
 Section             | DXE dependency        |   N/A    | 0000004C | 8A01E52C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00006C84 | B0AEFE6B | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000034 | B2AAE24F | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 0018888A | 5342207B | ------ 899407D7-99FE-43D8-9A21-79EC328CAC21 | Setup
 Section             | DXE dependency        |   N/A    | 00000070 | E1BBA54C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 001887E4 | 22B556DA | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000010 | C755844E | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00005D6A | 73449554 | ------ CCA91175-03E3-442A-B3B8-2E4A335C1DEA | AmiHsti
 Section             | DXE dependency        |   N/A    | 0000004C | 05211426 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00005CE4 | 57717137 | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000014 | 35E446F9 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00001B2A | 41D5975A | ------ 16D0A23E-C09C-407D-A14A-AD058FDD0CA1 | ACPI
 Section             | DXE dependency        |   N/A    | 00000070 | D440C04C | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00001A84 | 48CF223C | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000000E | F979F21E | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000051E6 | CAE153DA | ------ 9622E42C-8E38-4A08-9E8F-54F784652F6B | AcpiTableDxe
 Section             | DXE dependency        |   N/A    | 0000003A | 1839A0BC | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00005164 | 6B70E628 | ------- PE32 image section
 Section             | UI                    |   N/A    | 0000001E | 36FC01F3 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 000037A6 | FD5A7B81 | ------ BDCE85BB-FBAA-4F4E-9264-501A2C249581 | S3SaveStateDxe
 Section             | DXE dependency        |   N/A    | 00000016 | 1C339288 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00003744 | 6FAC1F9B | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000022 | F1F5C1E3 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
 File                | DXE driver            |   N/A    | 00008FE2 | ABEAC010 | ------ FA20568B-548B-4B2B-81EF-1BA08D4A3CEC | BootScriptExecutorDxe
 Section             | DXE dependency        |   N/A    | 00000028 | E05313E3 | ------- DXE dependency section
 Section             | PE32 image            |   N/A    | 00008F64 | A4BF741F | ------- PE32 image section
 Section             | UI                    |   N/A    | 00000030 | 54AA2DA3 | ------- UI section
 Section             | Version               |   N/A    | 0000000E | 80E5540A | ------- Version section
